factor_varying,factor_context,context_value,test_name,metric_name,projection,vr_conditional,vr_marginal,interaction_strength,p_value,n_groups
d_encoding_id,gamma_id,GAM-006,PAT-001,concentration_top10,value_mean,0.5253058475811893,0.1297622725948175,4.048217074784564,3.0806879903536642e-46,13
d_encoding_id,gamma_id,GAM-007,PAT-001,concentration_top10,value_mean,0.604105713127796,0.1297622725948175,4.655480372281358,3.3846379880795616e-22,10
d_encoding_id,gamma_id,GAM-008,PAT-001,concentration_top10,value_mean,0.43313308836155273,0.1297622725948175,3.3378969071696987,8.54896783229855e-43,13
d_encoding_id,gamma_id,GAM-009,PAT-001,concentration_top10,value_mean,0.9770718533238363,0.1297622725948175,7.529706699687217,4.465603713872457e-47,13
d_encoding_id,gamma_id,GAM-010,PAT-001,concentration_top10,value_mean,0.684867539000202,0.1297622725948175,5.27786332117271,1.9162473033554113e-46,13
d_encoding_id,gamma_id,GAM-012,PAT-001,concentration_top10,value_mean,0.45651753347274854,0.1297622725948175,3.5181067990248893,2.0196566315318176e-35,10
d_encoding_id,gamma_id,GAM-013,PAT-001,concentration_top10,value_mean,0.8877186201517377,0.1297622725948175,6.84111492809345,4.653391755599316e-32,10
d_encoding_id,gamma_id,GAM-001,PAT-001,diversity_simpson,value_final,0.6564774810431332,0.1335899475304961,4.914123354178813,3.30815529080639e-26,13
d_encoding_id,gamma_id,GAM-002,PAT-001,diversity_simpson,value_final,0.4178684760162558,0.1335899475304961,3.127993413732453,1.9096680834523676e-08,10
d_encoding_id,gamma_id,GAM-003,PAT-001,diversity_simpson,value_final,0.5620963648753822,0.1335899475304961,4.207624714779277,1.846371773109977e-45,13
d_encoding_id,gamma_id,GAM-004,PAT-001,diversity_simpson,value_final,0.5620963648753822,0.1335899475304961,4.207624714779277,1.846371773109977e-45,13
d_encoding_id,gamma_id,GAM-005,PAT-001,diversity_simpson,value_final,0.5620963648753822,0.1335899475304961,4.207624714779277,1.846371773109977e-45,13
d_encoding_id,gamma_id,GAM-007,PAT-001,diversity_simpson,value_final,0.4104455475839438,0.1335899475304961,3.072428391292292,3.42171361111004e-05,10
d_encoding_id,gamma_id,GAM-008,PAT-001,diversity_simpson,value_final,0.6564774810431332,0.1335899475304961,4.914123354178813,3.30815529080639e-26,13
d_encoding_id,gamma_id,GAM-009,PAT-001,diversity_simpson,value_final,1.0,0.1335899475304961,7.485593178870877,1.811318481390558e-48,13
d_encoding_id,gamma_id,GAM-010,PAT-001,diversity_simpson,value_final,0.5376442163289988,0.1335899475304961,4.024585878411732,1.74028875272521e-36,13
d_encoding_id,gamma_id,GAM-012,PAT-001,diversity_simpson,value_final,0.6264760830512696,0.1335899475304961,4.689545094014329,3.2068327300340835e-16,10
d_encoding_id,gamma_id,GAM-013,PAT-001,diversity_simpson,value_final,0.5092292970253273,0.1335899475304961,3.8118833522940014,2.5527176021144167e-26,10
d_encoding_id,gamma_id,GAM-001,PAT-001,diversity_simpson,value_mean,0.6542779251851825,0.14587511853874444,4.485192072090116,2.2948820124776697e-34,13
d_encoding_id,gamma_id,GAM-002,PAT-001,diversity_simpson,value_mean,0.4889816810916705,0.14587511853874444,3.352056786584869,1.7595579792834742e-26,10
d_encoding_id,gamma_id,GAM-003,PAT-001,diversity_simpson,value_mean,0.5620963648753822,0.14587511853874444,3.8532710067761786,1.846371773109977e-45,13
